filename	acq_time
meg/sub-24138_task-mmi3_run-1_meg.ds	2019-09-03T11:58:32
meg/sub-24138_task-rest_run-1_meg.ds	2019-09-03T12:18:13
anat/sub-24138_acq-mprage_T1w.nii.gz	2019-07-30T15:20:59
